"","content","rating","date"
"428","This show started off great but as it got in to it's third season, it just stopped being funny.  There's only so many times swear words and tasteless storylines can be entertaining.  The language is not only offensive, it's pointless too.  I think it's time 'South Park' was laid to rest.",NA,"28 October 2001"
"429","Yes. I believe this truelly is the finest Animated show ever. It is consistently funny, morally acute and down to earth in the most far out way possible. I refuse to miss a single episode, and am always surprised that Trey Parker continues to produce some of the most thought provoking, intelligent stuff on the mind control box. When South Park is on top form it can deliver a powerful message with the simple facial expression of a minor character. Given the depth of most of the central characters, it's always fun to get an insite into one of the lesser known ones, allowing characters like Butters to become as indespensible as the rest. So hats off to Mr Parker and Mr Stone for creating something so profoundly funny and enlightening. Long live South Park","10","19 January 2007"
"430","I loved this show since I first saw it years ago.  I still like to watch it even though the popularity has died a bit.  As in the last comment, yes the animation is poor, but that is what also makes South Park so unique!  I just love to see the people walk!!! Would I recommend this show for kids?..........NO WAY!!!!!!!!!  For grownups, oh yes, if you like that kind of comedy!!!!!!",NA,"7 June 2001"
"431","South Park is a very funny show. I can never forget the first time I saw it. I was preparing to escape from the mental hospital that I was in, before I escaped, I wanted to take a hostage so that they would take me seriously. But, for some reason, they wouldn't. So, when they wouldn't take me serious I threatened to kill him, but then I saw South Park was on. So the kid started crying, I remember it so well, he said, ""Please, Please this is the new episode of South Park, the teacher Mr. Garrison is supposed to get a sex change."" And, I thought it sounded pretty funny, so I let him stay and watch it. But, after the show, I thought, you know Bill, if Cartman can be a sumo wrestler then you should be able to get your life back on the right track. Anyways, now I'm a doctor.",NA,"28 December 2005"
"432","The story of a young boy named Stan Marsh, your average 8 year old boy, and his pals, Kyle, Eric, and Kenny as they find themselves involved in all sorts of adventures and strange predicaments.","10","15 May 2020"
"433","The best show on Earth. We need South Park to keep continuing way much better and funnier than Family Guy, American Dad, The Simpsons, Bob's Burgers & Futurama put together. I don't know what Trey and Matt have plans for the show if they will still be doing the show in 10 or 20 years Time but all I know is that it just keeps getting better and better and better every season the jokes never get old. I love love love this show.","10","9 February 2022"
"434","I know South Park looks like toilet humour- and in the beginning, it was. But it moved on to hilariously brilliant political satire!  The Earth-Day brain-washing festival, NAMBLA's poster child, native medicine- oh my god, it's funny.  Although often crude and crass, it reaches a brilliant, frank level of political satire that isn't usually shown in it's marketing.",NA,"25 May 2003"
"435","Sorry for the South Park fans, but I'm not a big fan of crude humor. It's just as pathetic as Napoleon Dynamite humor because I don't understand the point of their jokes. I think it's so ""middle-school"", ignorant, and childish that it may be the best thing ever created, but it would the best thing ever for a 14 year old on probation. Think about, man, I seriously don't like South Park. Another reason I gave South Park a 4 out of 10 is because it's humor is a little dry and inmature. Who the hell finds a kid getting killed in an accident funny? Plus, if people think South Park is art, then where have you been. South Park is not art, it's just as trashy as Jerry Springer or other sleazy, disgusting, crude, offensive crap on television that people are warped by.","4","17 June 2006"
"436","On my list of all-time comedies, South Park is in second, behind Family Guy and before the Simpsons (this is of all comedies, not just cartoons.  That the top three happen to be cartoons is quite interesting...).  I know I've just mortally offended 90% of the people reading this, but hear me out. The Simpsons was the greatest comedy of its time.  Its perfect blend of physical humor, political satire, and social commentary defined its genre in the 90s. But the 90s are over, and the Simpsons have died.  They are a pathetic shell of their formal selves, and now South Park has taken up the torch they dropped.South Park is too often defined by its use of foul language and vile sight gags.  But those who do so are blinded by their ignorance and fail to see the true heart of the show.  For South Park has taken political and social satire and turned it up a notch.  They are able to take the hottest topics of the day and rip them apart while leaving you gasping for breath from all the laughter.  The creators are unafraid to tackle any issue, and their unique form of production allows them to respond to recent events in a very timely manner.  Take for example their 9/11 episode that aired in November of 2001.  Despite the seriousness of the subject, they were able to make fun of the situation without belittling it, and were recognized for it with an Emmy nomination.  I think the main point of the show is they are able to tell society, ""you know, you're taking yourselves too seriously again. You need to just back up, have a laugh at yourself and move on.""  It's very refreshing.Of course, the show would be nothing without Cartman.  There's nothing like a foul-mouthed, racist, greedy, selfish, fat little eight year old boy whose voice you wish you could imitate better.  Move over Homer.  Your replacement's here.",NA,"20 September 2003"
"437","possible spoilers.....""Tom Cruise, will you please come out of the closet?"" LOLThis episode was so funny my sides hurt. Not as funny the second and third time around, but still shockingly funny the first time!!!Finally a funny Stan episode. Its been awhile. If you look at all of the light South Park has shown on a few religions, you understand why the world is such a f'd up place. I can't imagine what some of the others are like. Another good episode. It would have been funnier with more Cartman! The Ginger episode was funny!!!","10","17 November 2005"
"438","Has been and always will be my favourite TV show ever. I owe it all to Matt Stone and Trey Parker for this amazing creation. It made my life as a teenager in 1999 so great. It was one of the only good show on TV and I have always watched it ever since. I really hope they continue to make more hilarious episodes and series. Really has made my life a better one. One of my best friends suggested South Park to me because it made her laugh like it made me laugh. We would watch it together every time it was on on TV. I would recommend it to anyone who loves comedy and a laugh. Even my son agrees that South Park is one of the best ever created shows. He is 19 and has literally stolen all my South Park discs. I probably would have done the same if i were him because i have loved it for so long that i just understand that one of the best ways to make comedy is by making fun of people, in the most kindest way but it normally ends up different. Watch an episode!!! It rocks!!!","10","16 April 2014"
"439","I got into South Park last year, and I didn't know what I was getting into when I saw the first episode. I will say this plain and simple; South Park is one of the smartest shows on television right now. I suggest it to everyone who likes Family Guy, The Simpsons, Team America (made by the same guys, by the way) rolled into one. Matt Stone and Trey Parker have created a masterpiece. South Park is the story of 4 boys, Stan Marsh (the almost-regular boy who has a crush on pretty girl Wendy Testaburger), Kyle Broflofski (Stan's best friend, who is sometimes picked on for being Jewish), Eric Cartman (the fat racist mean boy who for some reason is able to be slightly befriended by the other three), and Kenny McKormick (the poor kid who always wears a hoody, so you can't see his face, also he dies in every episode). The show consists of the gang going on a bunch of misadventures that range from being chased down by a 200-ft mechanical Barbara Streisand to shooting terrorists with Jesus. Bottom Line: South Park is smart, funny, stupid, and spine-tingling. The show is on at about 7 on Comedy Central. WARNING: not suitable for kids under about 13.","10","26 January 2007"
"440","Do people seriously watch this? Does anyone over the age of 12 watch this unfunny heap of Trash","1","28 September 2020"
"441","No one escapes: everyone, every sector of society, every common type of personality and behaviour sooner or later is caricatured on South Park. The authors even contusively caricature themselves using two untalented actors (Terrance & Philip) that only achieve success by farting and laughing of it.Well if Matt & Tray's South Park was only about kids cursing, dying and doing every possible kinds of obscenities the show wouldn't have lasted half a season! It's not TV trash: they often introduce serious deep moral and political questions managing to present those issues in a non-boring and even hysterically fun way.Their ability to in every episode surprise everybody with a new unimaginable hilarious situation and/or a new caricature (let it be of a famous person, about the behaviour of just about any character [even walk-ons and ""normal"" people] or the catch phrases of Eric Cartman) that makes everybody remember something they have witnessed but they couldn't ever imagine so much parodied!And sure by mixing that with curses and goofy violent killings the result is irresistible laughter.It couldn't get any better: 10/10",NA,"30 January 2003"
"442","this show is freaking awesome but not for the people that can get offended its crude humour just makes you want to watch more and more and more. I have been a south park lover for a while all of the episodes have a laugh out loud moment.So invite your friends over bring tons of popcorn and enjoy watching one of the best show on earthWhen i first watched this show I thought wow this is bad but i watched another one okay now its interesting third time i watched it I go on my computer order the complete first season just that fast feeling down get out a south park DVD and enjoy because it just keeps on getting better and better.Sorry for saying this TV show is good this whole paragraph i said it because it is awesome. :)","10","12 September 2014"
"443","My favourite show at the min, but unfortunately the retards over in the UK refuse to show it often enough. The show is simple...4 kids and a town full of nut-jobs. The humour is consistently funny and blows every other show which thinks there being controversial out of the water. They touch upon subjects which are risky but often the best episodes are those which are risky...someone give Matt and trey an Oscar",NA,"1 July 2003"
"444","The best.  It's awesome.","10","11 April 2020"
"445","South Park is a comedy(If it can be called that) for people who have no sense of humour at all. It gets its laughs purely threw crude language and sick story lines.Kids would find it funny because of the bad language as kids don't know the meaning of funny, but for adults to like it I would seriously question them. There is no intellect at all in this programme and Family Guy is a complete class above this.I would not recommend this at all to anyone who hasn't seen this. Would be a waste of 20 minutes. The rating of South Park on IMDb does not reflect the programme at all.","1","21 April 2011"
"446","Stone and Parker are quite intelligent people, but even they make mistakes. And where others would try to hide that fact, they shove it in our faces. I was always a big fan of the series, but from early on I oftentimes wasn't on board with points the creators made. Too capitalist, too conservative, and, their biggest mistake in my view, not taking climate change seriously.But the Manbearpig story - which is a metaphor for climate change, which they at first seemingly denied - showed one thing clear: That they are capable of openly apologizing and accepting when they were wrong.The thing is: You don't need to be 100 percent on board with their political views to enjoy this show. I saw some Trumpsters on here claiming South Park has gone ""PC"" - why? Because they made Mister Garrison into Trump and are ridiculing him heavily? So it's okay if they ridicule EVERYBODY but when it comes to your Messiah suddenly you're angry and scream ""PC""? I feel like they were very generous towards Mister Trump. And they ridiculed the Political Correctness movement more than once. But well.Sure, there's plenty of toilet humor. If you don't like that, maybe South Park isn't for you. I for one was quite sad when they banned Mister Hankey from South Park for talking bad on Twitter about the townspeople.If you're offended easily then this show isn't for you either. You should be able to take a joke - or two - because South Park will most likely have ridiculed your political view, religion or whatever as well. I'm for example an agnostic, even we get made into a joke and the episode ridiculing agnostics is hilarious.","10","13 January 2021"
"447","Let me tell you, the producers of South Park made that dumb show because they knew about all of the morons out there who laugh when they hear ""ass"" and ""lesbian"". People, get real, South Park is a highly offensive, very unintelligent, very very unfunny, and very gay show that only entertains 5 year olds or people with an IQ less than 90.Don't EVER mention South Park with The Simpsons. Homer Simpson alone has more depth and character and is 10x funnier than all of the stupid characters on that waste of film put together.DEATH TO SOUTH PARK!!!!!!!",NA,"4 October 2000"
"448","About once every ten years there's television that you can really get behind watching, twice if you're lucky. This is that television for the 90s. It's rare for me to laugh out loud, and I do so at least once every time South Park is on. God bless you, Matt and Trey!",NA,"20 October 2003"
"449","This comedy is very interesting, some of the episodes are just stupid jokes but some are jokes where you actually have to think. The voice acting is on another level and the unique animating, I just love this show!","10","6 August 2018"
"450","South Park is one of my favorite shows to watch, it makes me laugh and it makes me happy. I'll be honest there's plenty of episodes that I do not like but there's more of them I do. The newest season is really good and keeps a storyline which is different from the others. If you haven't seen South Park before I would definitely do so if you aren't offended easily. It's great at showing plenty of emotions like in the Episode 'Chef goes Nanners' Wendy and Cartman show to have feelings for each other. But in the next episode Cartman hates Wendy and doesn't want her to be in their band. I could use more examples but I don't want to write too much. Please check out the show as I think you'll enjoy it!","9","14 March 2017"
"451","South Park is a crappy little cartoon that could, and did. The animation is terrible but for some reason it's so appealing. Each character is equally unique and equally hilarious. Especially Cartman. In my personal opinion one of the funniest cartoon characters of all time. Cartman is so mean and spiteful and hates to lose. When ever he gets worked up the outcome is hilarious. He screams and swears and curses his friends for his mistakes. His character has never changed even after all the episodes. The cartoon is vulgar and disgusting but this is all one could expect and all I really hope for. South Park has been around for seven years and I hope it will go on for another seven.","10","5 April 2004"
"452","I love South Park. They rip on everybody.I watched it as a kid and still watch it today. I actually learn more from it than news that lean liberal or conservative. From Cartman's clear racist tendencies to Mr. Garrison's progressive and indulgent teaching style, I've learned to find the middle ground. For me, that was Gary Johnson.",NA,"24 April 2017"
"453","It's sad, reading negative reviews. They seem to either say, ""If you want political commentary, watch the news,"" or ""Fart jokes aren't funny. Let me classify these two people. 1. The first person doesn't like facing facts, hard decisions, or the real world. To them, television is an escape from their somber reality. Buddy, what makes South Park great is that it downplays serious issues and makes them funny. Also, person 1 probably disagrees with the shows politics.2. I hate person number two. This person watches maybe one or two episodes and makes the choice of liking or disliking. This pisses me off, because I've given the Simpsons for years after they sucked, giving them chances to turn around. If you think this show is nothing but fart jokes, then please don't post here or watch the show again.On to my review: There is a certain...thing to South Park. It makes it so good that it can get away with pissing you off, yet still be funny. It's also the most accurate portrayal of how kids really act that I've ever seen.It's wide range of humor almost always hits, and it's commentary usually is even minded.9.5/10",NA,"15 November 2004"
"454","Ever since they started to aim most of the episodes around US politics, it has really gone downhill for us non-Americans. everyone knows Donald Trump is an idiot, get on with it. Bring back the seasons where each episode is a different story.","3","26 November 2019"
"455","One of the best shows of all time, the satire is genius, and they handle controversial subjects vert impartially and amazingly.","10","22 January 2019"
"456","Ladies and gentlemen, in one year Comedy Central saw a juggernaut come out of their Wednesday and Saturday 10 PM time spots and in a short time in fell into the crater it made when it hit.  As much as I don't want to say it (despite the fact that I still watch it) South Park's popularity has now been centered around the collegiate and working people.  I can say this because I'm 15, and I believe it to be true.But I admit, South Park has been losing popularity ever since the summer when Matt Stone and Trey Parker pulled the old switcheroo on April Fools. When the second season started up (finally), it regained some popularity, but now the show seems fatally weak, and I imagine 9 out of 10 viewers would say the same.They would also probably say that South Park is better than the 10 year old Simpsons who still have some spark in their quest to now be the longest running program in history.  South Park is better in many ways:1.  The mercandising has been ""off the hook"" since the first three shows, and while sales are still giving Matt and Trey something to smile about, the Simpsons merchandise hasn't been noticed for a while.2.  It's a surprise that in 10 years the Simpsons don't have a movie, and as of this moment (December 8, 1998) Matt and Trey are filming away at what should be an ""all-out slobberknocker"" of a movie for South Park fans.  South Park: The Movie is due out sometime in Spring '99.3.  No Simpsons CD was as highly touted as the new Chef Aid CD that came out on Thanksgiving.  With such great artists as Ozzy Osbourne, Old Dirty Bastard (or Big Baby Jesus, whichever), DMX, Crystal Method, Master P, Puff Daddy, Lil' Kim, Mase, Wyclef John, Elton John, Meat Loaf and Devo, Chef Aid blows any and all Simpsons CDs out of the water.And contrary to what some skeptics may think, as long as South Park gets 10% of the viewing audience on Wednesdays and Saturdays from 10 PM to 10:30 PM, they're still going.",NA,"8 December 1998"
"457","So many dismiss South Park as a vulgar adult cartoon, laced with foul language and offensive jokes. I won't deny those, although the compliment the show's appeal for the teenage age group. But, what matters is the edginess and sharp satire of every episode that makes this show a classic.Matt and Trey are fearless when it comes to who they attack with their razor-sharp satire, their aim ranging from Al Gore to Mexicans, homosexuality to Paris Hilton and all that's in between. The potty-mouthed fourth graders we've come to love have the wackiest misadventures that always parody or satire with wit and wisdom.","10","25 March 2008"
"458","When South Park came out in 97' my mother locked it out of our Television. It was two years later that I was finally able to watch what everyone was talking about. Come to say I waited two years to long; I hated it. The episode I watched was very slow and stupid, I didn't even laugh once. So basically that was the end of that, I had not intentions of ever watching South Park again.Then this summer (2001) there was nothing on, so I turned to Comedy Central (the good old standby). When I saw South Park on I was ready to go to bed early, but I started watching it. Then I started laughing, and enjoying the antics of these fourth graders. I've watched South Park ever since. True the show may be very crude, rude, perverted, and all around sick but you have to remember it's and ""ADULT"" cartoon for those with that type of humor. So if you're up for some major potty humor, and the many deaths of Kenny. Then catch South Park, even if it is just for a cheap laugh.",NA,"5 August 2001"
"459","I have been watching this show since the first episode. In fact, I had seen ""The Spirt of Christmas"" a year before the first episode came out.  Apart from the usual fart, fat, and Jew jokes, ""South Park"" happens to be one of the smartest commentaries on our culture.  Unfortunately, it takes a bit of delving to get to that commentary and so there are many people who see this show as just childish jokes and crude humor. The past two seasons have been nothing less than inspired. The episode where Kenny dies couched a serious discussion about stem cell research in a show where Cartman leads all of Congress in a rousing verse of ""Heat of the Moment"" by Asia.  ""Jared Has Aides"" is all in an elaborate plot to say that AIDS is now funny because enough time has passed-whether Matt and Trey truly believe this is unclear. But watching people celebrating in Times Square is wonderful. To those who feel that that the Butters episode was too unsubtle, it was _meant_ to be that way.  The yelling at OJ, the Ramseys, and Condit was in no way supposed to be hidden. This was Matt and Trey commented on the fact that these people all got away with murder no matter what any court said. As for the comparision to the Simpsons: yes ""South Park"" could never have existed without the Simpsons. However, the Simpsons has not done any serious social commentary in years and even their basic plots are getting dumber and dumber and highly unfunny. Matt Greoning has given all his efforts to the unappreciated ""Futurama"".  As I say about ""Family Guy"", appreciate ""South Park"" for what it is and you'll be fine. I am looking forward to many more years of foul-mouthed, potty humor that just might make us all say ""You know, I've learned something today"".",NA,"2 May 2002"
"460","The jokes are not funny and worst animation ever there isn't even a walking cycle it's just motion tweets and frame by frame every 12 frames when characters talk","1","29 May 2019"
"461","Because it is. This show especially the first season is side splitting. The voices, the bad animation, the lampooning of pop culture, what's not to laugh at? It's like Monty Python, either you get it or you don't. This show makes me laugh to the point of pain. =)",NA,"18 October 2002"
"462","I've seen a lot of funny TV shows but it's a special 18+ gift to see and enjoy
She's an adult because she kicks the truth in the face","10","15 February 2020"
"463","When south park first started, i thought it was very good. It was very funny, the jokes where good and it was hilarious every time they killed Kenny and took the **** out of celebrities. It was funny the first 2-3 years it started, but its looking dated now. Its just not funny anymore and the jokes are getting lame. Hopefully, it will come to an end soon as I'm getting sick of it.",NA,"7 October 2002"
"464","South Park is brilliant. It is the best show ever made, but it does NOT make fun of ethnic groups, as some may think. Actually, when you see someone made fun of, it's actually only showing the way Americans see that someone. Unless it's someone really lame...I'm Romanian, and have seen the Quintuplets episode where they call Romania quote: ""The Asshole of the world"". I wasn't offended. It was just showing what Americans think of smaller countries. The list goes on, but I won't elaborate on it. Trey Parker and Matt Stone are two genii and should be given the goddamn Nobel Prize.Hail South Park!",NA,"23 April 2005"
"465","( caution: spoilers) oh my god, i cant believe that kenny is back. if you guys dont remember  how kenny came back, watch the christmas special, you know, where cartmen tries to bring christmas spirit in iraq and when jimmy is singing the "" on the twelve day of christmas"" song. okay enough about kenny, yeah the show is quite getting more mature than plain silly. my favorite episodes is when they are trying to get kenny's soul out of cartmen by going to a john edwards show, its freaking hilarious. also when timmy and jimmy joins a gang called the ""crips"" ( remember timmy and jimmy are crippled and they also thinks the gang members are crippled too, thats why they joined it) i give this 9/10. wait since kenny is back, i give south park 10/10",NA,"16 April 2003"
"466","This is good cartoon show for adults that will survive as long as it continues to have sharp dialogue and does things that are over the edge and for those people that think the movie will ruin the series. Look at the X files. It had a movie out last summer and it is still doing well and look at the MTV series Daria. It is a hundred times worse than South Park and it has lasted quite a while now",NA,"27 March 1999"
"467","One of the most surprising things of this show is that, despite foul mouthed 4th graders and racy innuendo, it almost always sneaks in a thoughtful commentary on current events.  Also, despite the crude animation, and the fact that only a couple guys are doing the voices, the show has likeable characters, each with separate personalities. It also follows the tradition of such shows as Married with Children, Night Stand, and Get a life, by never showing an episode that isn't funny.",NA,"19 December 2001"
"468","This show is the most retarded piece of crap! And yes I have watched it before. The jokes just aren't funny, and if you do think they're funny, then just go to any high school, or even junior high. Those are the only kind of jokes you'll hear! I hate the animation it's like bad paper dolls. People have said that cartoons aren't just for kids, and they're right but this cartoon isn't funny. It's just the same stupid joke after another. I friend of mine said that there was severe political issues talked about in the show. If that's what you want to watch then turn on the freaking news! And he may be right, but it's hard to find them when they're covered up in repetitive fart and burp jokes. I just could never watch this without wanting to peel my skin off with a rusty spoon.",NA,"1 May 2004"
"469","I've certainly seen South Park scenes that made me cringe and wonder if the childish or outright profane references are necessary. I don't think Parker and Stone write perfect humour, and occasionally they step over the line without positive effect.For the most part, though, the profanity is an integral part of the show's message. Sure, it might attract some viewers who simply enjoy the sheer grossness of the dialogue, but it also serves some important purposes. The profanity creates a context in which the other themes of the show are portrayed from a different standpoint than those taken by mainstream media (whether it be a simplification, division, criticism or a representation of multiple views on the issue). Many episodes combine a foul or ""immature"" theme with a popular current issue, setting up both plot lines as ridiculous. In the same vein, it mocks the common standard that everyday behaviour like violence, profane language, sexuality and even normal body functions are off-limits for display on television, and in doing so prepares the viewer for uncomfortable subjects.I don't think a cartoon that simply poked fun at the headline issues would do as well. It takes some additional creativity, and sometimes shock, to really draw in an audience, and South Park does it quite well.","8","8 March 2008"
"470","I feel like with these good shows we tend to let alot slide. Because it's so good we want to ignore the bad parts and focus only on the good. Which is not a bad thing because nothing can be a hundred percentbut South park is not a show you will watch for more than three seasons...or atleast that's how i feel. It gets old with time and it becomes tiring and exhausting and the ridiculousness of it...(which is what makes it so effective in its satire and comedy)...becomes a weighti honestly can't believe it did more than 8 seasons. But if you can keep it going for that long...fine. And what's with the poop character?! THAT is amusing?! Really?!","7","5 March 2022"
"471","7 seasons, and still going strong!  Trey Parker and Matt Stone are comedic masters.  I can't think of a single comedy, sit-com, or cartoon that I laughed as long or as often as South Park.  The shows keep getting better as time goes on.  Trey and Matt know exactly how to push the envelope, and shock viewers just a little more than they had before.  I've been watching the show since the first episode, and I still can't believe some of the crazy stuff they come up with.  Lemmiwinks, Mr. Slave, and the Lil' Crime Stoppers's first case (granny killed by husband with a hammer) are some of the best moments of the series, for shock factor.While I understand that this show is not for everyone, If you allow yourself to realize it is just a cartoon, in no way real, then you would enjoy the show.Congrats to Trey and Matt, and I hope South Park makes as long a run as the Simpsons.",NA,"1 July 2003"
"472","Oh my freaking god this is the stupidest, most racist, most horrible, most pathetic, most terrible, and the most retarded show on this planet! A 1/10 would be very very generous to give this lame show, YET IT GETS AN 8.9/10?!?! What the f*ck is wrong with the people who love this gay, retarded show?!?! I wish this show was never EVER created and I'm gonna throw the biggest party on the planet when it gets canceled forever. I'm so sick of this show. I wish Trey Parker and Matt Stone can just get fired already. I want to plunge it's rating down to a 1.1/10. Find this useful if you want to help me plunge this show's rating all the way down to a 1.1/10.","1","23 July 2014"
"473","Since this has been stated hundreds of times before, I will be quick with this. South Park truly is brilliant satire. It has some of the best critiques of todays society on TV. For instance, in one episode involving the Church using Hell as a scare tactic to get people to come to church, one of the children asks if crippled people go to hell because they can't confess their sins. The nun who was asked has no answer. When she goes to ask the preacher, Kyle(the jew) bursts in and asks if Jews go to hell. The preachers response goes something like this: ""The bible says that all children will stand before God and be judged...unless they're filthy Jews who go straight to Hell!!!!!"" The show constantly attacks politically correct morons, religion(much as I do), and everything else from fat camps to child molestation. It constantly pushes the boundries of television, and each episode, believe it or not, has a sweet Disney-esque moral at the end...",NA,"18 September 2003"
"474","Its the best show nothing more needs to be said........ But Songe i cant post this cus its to short i have to say more......... hopefully this is enough","10","2 February 2019"
"475","A lot of people will look at the show and will think it's all about swearing and fart jokes; I did before I watched it. But underneath all the base humor (which I still think is funny as hell) is a witty and intelligent social commentary. The show is totally meant for mature viewers--in an intellectual way--but at the same time it appeals to the most immature part of your sense of humor. It's genius!Highly recommended.",NA,"23 November 2003"
"476","Without any doubts,this is one of the best cartoon series in the history!!!!!!!!!!Yeah,the graphic is not so good but this series are so unique and funny,that I really have to watch it!!!I definitely recommend it to anybody! My favorite characters: Eric Cartman,Kyle and Tweek Really good cartoons,but I unfortunately didn't see the movie:South Park.Bigger longer and uncut(It was on TV,but I missed it!HORROR!!!!!) Really intelligent humor with a lot of political jokes,which always make me laugh!Bush,Osama Bin Laden,Pope John Paul II,Sadam Husein,...all are there ! PS.O MY GOD,THEY KILLED KENNY!!!!!!!!!OK,LET'S GO !!!",NA,"31 May 2004"
"477","Matt and Trey are probably the greatest satirists in modern TV history. Their real genius is demonstrated in their ability to be both generally conservative and counter-cultural at the same time.South Park is really appreciated by right-leaning libertarians, since we don't have much else in the mainstream media (other than maybe John Stossel and Penn & Teller). Some people complain that Parker and Stone don't go after Pres Bush that much. Well, that's because they are above that. They're on a whole other level. And to be honest, it's refreshing.Politics aside, the comedy is pure gold. The show intelligently uses comedic timing and shockingly abrasive content. It also purposely employs the use of children, which helps get their messages through, and uses a crude animation style which enables Parker and Stone to tackle very current and topical subject matter. They can supposedly get a show out within a week or two of a news story breaking.","10","22 June 2007"
"478","I have just gotten into watching South Park. I in fact used to hate it but when I sat down and actually WATCHED some of the shows I realized how clever it actually is. When you look past the toilet humour, the cursing, even the so called bad animation you get a cleverly written very funny show that challenges the limits of television broadcasting.This show does not promote intolerance towards anyone (with the exception of Barbara Streisand);) rather it makes fun of the stupidity of people who are intolerant as well as society's over compensation towards these issues.
Some examples of these issues are in the episodes 'Cartman's Silly Hate Crime' where Cartman is sent to jail for throwing a rock at Token because it was considered a hate crime just because Token is black, 'Death Camp of Tolerance' where the children complain to their parents that Mr. Garrison, who is trying to get fired so he can sue the school, is acting too gay and are sent to tolerance camp, 'Chef Goes Nanners' Chef complains that South Park's flag is racist, when the children hold a debate on the issue, they completely miss the point of WHY it is racist and 'Child Abduction is not Funny' where all the parents freak out about child abduction and begin getting suspicious of everybody and eventually suspicious of themselves. There are of course many other very funny episodesThis is a very well written, well thought out show. It is NOT intended for children or people with no sense of humour. I give this show 9 out of 10.",NA,"30 April 2003"
"479","The reason this show is funny is because it's bold, and doesn't care who it offends. Since it offends every racial group and both sexes nobody is left out. The shock value for it will send you into fits of laughter, but beware, if you are really touchy about language and sexual jokes, this show will most likely make you mad. By the way, this show is for more mature viewers. Kids (people under 17) shouldn't watch it.",NA,"18 December 1999"
"480","South park presents a simple premise: ""Everyone will laugh, everyone will be offended. No one is off limits."" Seemingly, the show delivers on all fronts. The comedy is unrelenting, with hilarious voice acting. The gross out humor is abundant. Yet, when the last component of the premise falls flat. Many episodes suffer from forced and painfully biased satire, which can make some episodes very unpleasant to watch. In truth, some ideologies and political parties are picked on far more often, while some are not mocked at all (Note: to maintain political neutrality, I will not name the show's biases). That said, the show is undeniably funny, and the animation style and voice acting is charming. Not a terrible show, but certainly far from perfect.","7","5 June 2015"
"481","I became aware of ""South Park"" by seeing an commercial for the N64 Computer-Game, as the Show itself is completely unknown in my country. It appeared strange, and out of curiosity I went out and bought the DVD containing the first four episodes named ""Cartman gets an anal probe"" ""Volcano"" ""Weight Gain 4000"" ""Big gay Al´s big gay boat ride"".I was impressed.The show is drawn very simple, everything is ´flat´ and 2-Dimensional and has this ´painted by a small child´ look. Animationwise, it reminded me of the 1982 Czech Animation feature ""Krabat""(D: Karel Zeman), although ´SP´ is much more colourful. As a contrast to the innocent, childish look of the show, there is the crude and brutal way the people of South Park, (especially the four main characters) treat (and talk to) each other.The dialogues and the storys are funny, and give political statements, as any satire should.The Show is about the main characters Stan, Kyle, Cartman and Kenny, four 8-Year old kids. they live in in the tiny town of South Park, Colorado, a strange place full of deranged people(does it exist ?).Stan is somewhat the leader of the pack, a good quarterback who´s major weakness is his throwing up when his girlfriend Wendy talks to him.Kyle is a jewish kid, and Stan´s best friend. He has a baby brother who he uses as a football.Cartman is called ´fat-ass´ by the others who don´t seem to respect him much. He´s so fat because he get´s stuffed by his mother. He has the dirtiest mouth and is the star of the show.Kenny is a little strange. He can´t talk because his mouth is covered by his overall. The other kids appear to understand his mumbling, though. Kenny dies in every episode I´ve seen.Other series regulars include CHEF(Isaac Hayes is brilliant), the cook of South Park elementary, their teacher, a lunatic who talks to his handpuppet ´Mr. Hat´, and the publicity-hungry mayor McDaniels.I loved the characters and the show. In my opinion you can´t compare it to other cartoons out there, not because it´s better, but simply because it´s different.I rate it 8 out of 10.",NA,"30 March 1999"
"482","Here in Holland people get a nice impression of what American culture is like. We watch American tv, movies, Mc donalds, levis, Nikes and guns. Nevertheless, Nothing has diplayed American culture as South Park! It must be true! The sickening humor and the violent moral codes tell me more then all those American movies together. The self irony is good for America and the rest of the world. I've never before seen a simple cartoon putting things in perspective like this. Keep up the good work!",NA,"12 April 1999"
"483","I'm an avid watcher of both the Simpsons and South Park and the two shows are extremely different. I don't understand why people compare the two. While I like the Simpsons it doesn't have the guts to touch some of the topics that South Park does. I mean come on.....would the Simpsons ever have an episode about a ""mentally handicapped"" boy or make a parody of the Elian Gonzalez saga? I seriously doubt it. This show actually touches more real life issues than you might think. It just happens to exploit them for all they're worth. This is the greatest show ever because it actually dares to go beyond the boundary and actually deals with something that people can relate to. And for the guy who just said the show was offensive I have to think about something I think it was Damon Wayans said. He said that ""if it doesn't offend at least someone, then it's not comedy."" You gonna tell me Damon Wayans isn't funny?",NA,"29 April 2001"
"484","South Park Is The Most Cool Cartoon Comedy Of The Last Decade,Trey Parker And Matt Stone Have Done A Very Good Work With This TV Series,The Four Main Characters, Stan,Kyle,E.Cartman And Kenny Are The Most Stupid Boys Of The World But They Are Very Funny; However Cartman Is The Big Bastard Of The World He Hates Hippies,Gays And Jaws;Kenny Is The Eternal Dead Boy;Stan Is The Leader Of The Group And Kyle The ""Dirty"" Jaw And The Most Reasonable Boy Of The Group.Compliments To Trey Parker And Matt Stone I Hopr That They Will Continue The Wonderful And Unprejudiced Adventures Of The Most Famous Four Boys Of All The World.","10","17 June 2006"
