"","content","rating","date"
"597","Peter Griffin seems to be the dumbest guy on the planet. He is lazy, very racist, and does not respect women. He has no respect for his wife, Lois, and yet she supports him and is faithful to him. He seems poorly educated and ignorant, does not take women seriously, and is mean to his daughter. It sends the message that if you are not pretty as a women, that you are worthless and don't deserve any respect. It is trying to counter what society is trying to accomplish by not taking women very seriously. Quagmire is also very chauvinistic. He does not develop a true relationship with women and is very shallow. This show is filled with gender-biased stereotypes and is racist.",NA,"27 October 2015"
"598","Family Guy isn't funny at all. Here are some of my reasons why I believe this. 1) The plot goes nowhere. A story never gets told. Even with The Simpsons and South Park there is at least some kind of discernible story whereas Family Guy really goes nowhere. 2) The jokes seem forced. It's as if the writers run out of ideas after the first five minutes of the show, and so they have to push any type of joke they can fit in. 3) The punchlines are too long. In a scene of the Willy Wonka parody episode, Peter runs home and hits his knee, then he sits and groans for about 30 seconds. In that 30 seconds, that joke went from funny to irritating. Another is when Peter fights a giant chicken. The fight went on so long that it gave me a chance to find my remote control. 4) The characters are underdeveloped and obnoxious. Granted, while Stewie and Brian are great, every one else is a one note shallow character. Meg constantly whines, Chris doesn't seem to have any personality at all (besides being stupid, but can that be considered a personality trait?) Lois is just Marge Simpson incognito and Peter is just annoying. All other characters seem to be there to just make one-liner jokes. 4) The animation style is derivative and dull. It looks like the shows creator, one Seth McFarlane, said to himself ""Well, The Simpsons look like this, so I will just draw my characters like this to copy the look without being too obvious."" Part of the charm of similar shows like Simpsons and South Park was that there was nothing else like it on television. Family Guys look seems like a spin-off of the Simpsons.I hope my point has been made. Take a look and find how many other superior shows like ""The Tick"", Greg the Bunny"", ""The Critic"" and ""Clerks"" get shelved and forgotten while something as unfunny and pedestrian as ""The Family Guy"" gets new life on T.V, and you'll see why I don't like this show.",NA,"21 October 2005"
"599","Family Guy has been out since 1999 and I still don't get enough of it. Every episode literally makes me Laugh Out Loud. When you hear some of the jokes that they say in the show you wonder how they can get away with it either because their to inappropriate or because they are to racial. I recommend this show to anyone that hasn't watched it even though its a very popular show. I like this show a ton because I am a big fan of Seth McFarlane. I love how Seth McFarlane does almost all of the voices of the people on the show. I am a big fan of comedy movies and TV shows so this is a big hit for me. I love when new episodes come out because I have seen almost every single one of them. I strongly recommend you watch this and you too will Laugh Out Loud over the things they do and say!","10","14 September 2016"
"600","Family Guy was, without a doubt, one of the 5 funniest shows I have ever seen on network TV.  In the first season, you would see a gag and go, ""*laughing* Oh my god, that is hilarious!""  In the second season you would see a gag and go, ""*laughing harder* Oh, my god, that is hilarious!  Can they even do that?!""  In the third season, however, you would see a gag and go, ""Hehe, that's pretty funny...haven't I seen that before?""  This was due to the fact that after the show was feared cancelled after the second season (despite winning an Emmy!), many of the good writers left, and they had to hire new ones when the show was renewed.  Of course, Fox had to kill the show by giving it the same time slot as Friends...why must they do that?!? Nothing can beat Friends, which sucks for whatever has to share that time slot. Anyway, what made Family Guy funny for me was the laugh-a-minute joke setup, with occasional shock humor (like a 70s-era Peter running up to Charles Manson and several others and saying, ""You guys!  I just got invited to a party at Sharon Tate's house!  Now you guys can come, but you gotta promise not to embarass me..."").  The kind of jokes that were filled to the brim with pop-culture references that would make you point and laugh and think, ""What must (whoever's being made fun of) think of that?"" (or sometimes, ""Why would (whoever) so shamelessly skewer THEMSELVES?""). Of course, I would like to praise Cartoon Network for picking it up for the station's ""Adult Swim"" time slot, and that there will be a DVD released. Rest in peace, Family Guy, and may you get a resurrection soon enough.",NA,"4 April 2003"
"601","This is my favorite show. It's very funny I love how stupid peter is and I love all of the jokes they make. Most of the older episodes I do not really have and interest for. The older ones do not have 3D in them and I do not really like that at all. My favorite character is probably Peter Griffin he is the one who makes me laugh the most like everything he does just get me. I also like how the creators of Family Guy make series of episodes like the Star Wars series they did. I think its funny how no one knows that Stewie is evil and I also think the creators should make it where they can understand him I think that would be pretty funny. I would recommend watching this TV show because it is very interesting and weird and it will just make you laugh a lot.","10","15 September 2016"
"602","I love family guy it helps me get through times good and bad peter is hilarious and my personal favourite episode is petarded it is hilarious and I'm so happy this show was invented","10","29 April 2018"
"603","This show is on every night on Adult Swim and I never miss an episode. This is in no way like the Simpsons.  Peter Griffin is WAY more neglectful and idiotic.  Maggie doesn't plan world domination and Bart isn't a brain dead idiot.Anyway, this show is suprisingly funny, that means something will all the sudden happen and you'll end up laughing so hard that you'll probably die.",NA,"4 August 2003"
"604","Family guy is an adult comedy cartoon that has been canceled more times than i remember because of its overt nature. it follows the lives of the griffin family the worlds most disfunctitonal family. there is peter the over weight father who is a complete idiot, Lois the caring wife, meg their daughter , Chris their overweight son, stewie a talking baby who seeks world domination and the death of his mother, and their alcoholic dog Brian.the show has had its ups and downs in terms of comedy with the jokes becoming slightly more lackluster as the show has entered the 4th 5 th and 6th series which pale in the first comparison to the first 3 series. the show is comedy gold and isn't afraid to poke fun at anything or anyone. i hope you have enjoyed the brief plot description. heres me saying goodnight and gigity goo",NA,"18 July 2007"
"605","basically it can be summed up as this: when i was watching the first episode, when the judge sentenced peter and everyone goes ""oh no!"" and the koolaid man jumps in and goes ""oh yeaaaah!"" i was hooked and still am. a comic gem...but even that is an understatement",NA,"10 June 2003"
"606","Family Guy is the funniest, the smartest, the greatest... need I say more? Creater Seth Mcfarlane plays the voices of Peter, The stupid father, the dog Brian, who has a bit too much to drink, and Stewie, the baby who is trying to take over the world and kill his mother. Their is also Lois, the mother, who is a piano teacher, Chris, the son, who has to face problems such as being more ""endowed"" then his father, and an evil monkey in his closet. Then there is Meg, the daughter who is embarrassed by her family and the biggest geek in her class who desperately wants to fit in. My favorite character is Stewie, because of all the crazy things he says and his voice. Seth Mcfarlane is brilliant for being able to put this show together. It got canceled after its 3rd season, but due to huge demand of DVD sales (Some stores were sold out the first day) It got put back on the air. This is a great show, and if you don't mind a few politically incorrect jokes, then you should watch it.",NA,"19 August 2005"
"607","I don't how other people feel, but I think i've outgrown the Simpsons now. It used to be funny in the earlier episodes but it doesn't hit my funny bone anymore. I am a massive fan of Family guy, it is just so funny and brilliant and I think it is more clever then the Simpsons.I love the way Stewie wants to take over the world but he has limitations and urges because he is a baby that get in the way. He is so cute when he wants to watch his kiddy programs and listen to nursery rhymes while holding on to his various weapons and mind control devices! I like all the characters but Meg is probably my least faviourite. I think that is done on purpose though, you have to have someone to annoy you (A bit like Lisa in the Simpsons). I can see that Family Guy would offend some people, but its great how they cover every subject you could think of, I think you have to have a sense of humour and an open mind to enjoy this. I reccomend everyone to see all 3 series if they haven't already.Great news about the movie!!","7","16 April 2004"
"608","Family guy is a cartoon with good animation, sometimes it can be funny but then sometimes it can be really doll like the jokes they'll spend like a whole 1 or more on one joke which has nothing to the plot which then gets frustrating BUT It doesn't mean I don't like family guy, just because sometimes it's not funny doesn't mean it's boring, it does have an interesting story line.Family guy is not like South park, South park is funny,funny and interesting storyline. The simpson is not funny but has a interesting story line Futurame as well American dad is OK and cleveland show is just terrible. But family guy can be funny 50% at times but some of their Jokes is pointless.When South Park is offensive they add a point but when Family guy is offensive they are just offensive just to offensive people in South park Stan said something like ""Believing in God cool"" in the episode passion of the jew but family guy is just offensive just to offend people which sucks.I like Family guy though because it's interesting and has some funny bits so I rate it 7/10","8","29 January 2013"
"609","i like it it makes me laugh a lot its the best cartoon show ever more then the Simpson's it has the best funny lines i love the characters its a typical American family no? every episode its a new surprise ,funny in their own way, 12 seasons best one i am very sad that is over i wish it continued more. i don't find any other best comedy TV show to see i want family guy to back again i repeat!! all the best t.v show has over, as the sopranos, lost, prison break and more that i don't even remember. today i don't find other TV show that it good to see,nothing interested me. so for now i see my favorite TV shows in my laptop. i am very proud of Israel of two best shows that very succeed in U.S i don't know the English name of ""ramzor"" and homeland.","10","17 July 2014"
"610","Thank you, Seth Macfarlane! I feel like I jump right on in with all of Peter Griffin's shenanigans. Every episode has me laughing and it's a great show to watch to get you in a good mood. The show tackles some controversial issues but allows us to laugh with them. I know there are people who do not like this show and think it's trash. But every episode is hysterical and witty. Easily one of my favorite shows. I have no clue how it was cancelled before. I am also fascinated by Macfarlane's ability to voice so many of the characters. It's amazing! All of the voice actors on the show are incredibly talented and the writers are great! The script is brilliant! There's a great balance between the characters, with Peter and Stewie's outrageousness, and Brian and Lois' levelheaded-ness. I also love all of the pop culture references that are made. It's hilariously relevant!","10","15 November 2014"
"611","I'm not saying Family Guy has no good characters, it does, there's just too many nignogs for my likings.","6","16 February 2020"
"612","A show with a talking dog with a drink problem and a baby bent on world domination and the death of his mother? In several words, this show is brilliant. Fair enough the idea of a dysfunctual family is a little bit clichéd, but their situations and some of the ideas certainly aren't. Rather than funny, this show is more witty which I much prefer. There isn't a character that I dislike in the show, you can't really hate any of them. My favourite has to be Brian the dog though.A very funny show, it's a pity they only show it on occassion on channel four.",NA,"28 July 2004"
"613","Back in the beginning, Family guy was an okay show. It had its moments, and was sorta funny. But now, oh now, it is probably the worst show on television. The thing that gets me the most is how FOX treats this show as if it is God Himself. The same thing with that Seth ""McFarFromFunny."" The only thing that keeps this show where it is at is the fans. I don't understand how it keeps its fan base, but with all the no-good college kids out there, there is a way. All the 1980s popular culture references, the cutaways, the jokes, and the attempt at humour, is all horrible at best. Peter, the main character, is probably the best character on the show. He has not changed much, but all the stupid crap that revolves around him is just sad. Lois, very good, but not great. Fatso Chris and Meg are just no worth drawing. They add nothing to the show, and are not even in that many episodes. Stewie is just stupid, and is only popular due to the fact that he gets 99% of the screen time, half of that is cutaways. Brian, oh that horrible Brian, is just there to be Macfarlane's little pulpit. Like Hawkeye Pierce was Alan Alda's on MASH. All he does anymore is spew the Democrat-liberal-atheist propaganda that Macfarlane wants everyone to be brainwashed to believe. Brian adds nothing to the show, and is just a soap-box for Macfarlane to mount and preach. All the other characters, except maybe Quagmire, and worthless attempts at trying to be cute.This exalted show from FOX has got to go. Another product from Macfarlane, American Dad, is a hundred times better than this crap. It is a REAL show, not just a sketch comedy. They cancel good shows like King of the Hill, and ridicule and try their best to cancel good shows like American Dad, but worship all of Macfarlane's pieces, like this and that dreadful no good Clevland Show, just another attempt to take AD's time slot, thats all. No doubt Macfarlane will come up with yet another show to try to gang up on AD, which is HIS show by the way.",NA,"13 January 2011"
"614","How amazing is family guy!!!!!!!!!!!!!!!!!!!!!!!!!!! Its so freaking awesome!!!!!!!!!!!!! Stewie is such a cutie. I think he will be great at ruling the world ha ha. Brian is just cool! Peter is a legend! I wouldn't mind going out for a drink with him and quagmire, Cleveland n Joe!!! Lois is a awesome mom!! And there's another one, just cant remember the name. Anyway! I hope there are more seasons to come for family guy! Us British have to wait AGES to see a new family guy episode! I cant wait any longer for new ones! Seth! You awesomely rock ass!!!!!! Love Family guy!!!!!!FromEmma,England!!!!!!!!!!","10","23 May 2007"
"615","I'll go ahead and say it, I never payed ANY attention to Family Guy until about June 2002. It just didn't seem funny in the ads. But I did watch it, and I'm the happiest man on Earth because I decided to watch it. I think the reason I didn't watch it was because they used Stewie to promote it. He's not nearly as funny as Peter, whom they should've used to promote it. It's clever, well-written, nicely drawn, edgy, fast, and just wicked funny. There's nothing in the show that's taken seriously, like a lot of stuff in The Simpsons and Futurama. There's never a sad ending, everything's back to normal, and they just said something stupidly funny. There's something about The Simpsons that I've always wanted to address. It's a CARTOON! You can do anything in a cartoon, yet The Simpsons is more like a sitcom than a cartoon, because they fail to do anything ridiculous. In Family Guy, you can get transported to Narnia through a dryer, you can have a talking dog, you can turn the house into a giant puppet, you can become Death, become a fantastic pianist only when you're drunk, meet Death, or lose all your bones! The sky's the limit with this show! My favorite thing about the show is, nothing, I mean nothing, is taken seriously, and everything's turned into a joke. Everything sentimental is broken by a fart. A lesson learned is turned into a punchline. The jokes just never stop coming at you!",NA,"25 June 2004"
"616","This series is funny to most people, you either love it, or think it's stupid. I actually kinda enjoy it, except when they make shots at religion and god. I don't agree with some of the stuff they do. It is inappropriate but very funny and immature. I really recommend kids don't watch it because i know some kids that get way to out of hand with some of the stuff ''Peter'' does and they never stop talking about it. over all, funny series, i hope to see more. I recommend this for people that wanna have a good laugh, even if its a little immature. I watch it all the time, and its really funny i'm totally surprised its been around since 1999. Not my favorite show, but a pretty good one!","8","25 July 2011"
"617","A cheap knock-off of The Simpsons and The Critic, with lines that aren't as much ""humor"" as they are ""vague pop-culture references"". The fact that these references are inserted into what is otherwise a bland cast of characters does not make them funny in and of themselves. Ultimately, Family Guy is a one-trick pony for couch potatoes that watch enough TV to recognize obscure things from their favorite TV shows, commercials, and movies. I recognize most of them myself, but my recognizing them makes them no more capable of saving this worthless show.",NA,"13 December 2001"
"618","cartoon these days, (not Anime, which seem people like it a lot > I Don'T!) are dumb, funny and stupid. but its rare a show can get me hooked up on it and never wants to stop. i am so happy this show will be back. i love everything about it, even the fact that brain is a dog and yes, he can talk. i got every episode and it's cool :D so em, go watch reruns - it's great! oh and BTW, get the DVD's, the quality is amazing! i love that when they talk about something even if it's just dumb - they show it! cartoons rock. my Favourite episode so far - where Brain Competes in a Dog show - and Peter fights with him when he wants him to do some trick.","10","22 December 2004"
"619","The comedy in this series is very cool, but some episodes are very weak in terms of comedy and also the episodes where there are jokes on God This is something unacceptable to me This is because I am from a Muslim communityThe characters are not all great except Peter, Stewie and quagmire They are the best for me The rest of the characters are normal There is nothing special about themThis is my personal opinion","7","24 July 2020"
"620","I just bought the first two seasons on DVD.  Every episode is hilarious. Filled with jokes others would be afraid to say.  Makes fun of every stupid sitcom cliche.  I can't wait until the next Two seasons come out on DVD. WHY WON""T SOME NETWORK PICK THIS SHOW UP AND MAKE NEW EPISODES!!!!!!!!!!!!",NA,"27 May 2003"
"621","I gave this show a six star rating because It hasn't been great this past season. Usually for me the show would be an eight or even a nine but this season has been unfunny episodes and awful musical numbers. Seth Macfarlene has great political views (Forgive me If I spelled his last name wrong) but when he makes the show into his own little Broadway, It's kind of annoying. I hope next season is better and It doesn't turn out like The Simpsons did. I haven't been watching much of the episodes lately, but I've seen an episode here and there this season and It's been lacking in what the show use to have. At least It's not as bad as The Cleveland show.","6","27 June 2011"
"622","I didn't see Family Guy when it first came out. I didn't start watching it until its ""second season"" (has this show gotten through a full season?). Anyway, this show represents something that has been missing from most of today's comedies...sheer absurdity. I think that the high point of this came in one episode where Peter refuses a coupon, stating ""I had a bad experience once"" -- which digresses into a ten minute flashback involving a fight with a giant chicken (not a man in a chicken suit, an actual chicken!). This level of outrageous slapstick and zinging parody hasn't been seen since the glory days of the Simpsons (mid 90's, about when Seinfeld was really pumping out catchphrases). Things look bad for this show, but I sincerely hope that Fox hasn't given up on the Family Guy, since it's one of the few shows on TV to have critical acclaim AND viewer interest.",NA,"6 May 2001"
"623","I love South Park, I like The Simpsons and Trailer Park Boys is friggin' awesome, but the funniest show I have EVER seen in my life is Family Guy. The first thing idiots do when they see this show is say, ""oh well this is obviously just the simpsons family with south park humour"", and if you are someone who says that then do me a favour, die. Anyway regarding the Simpsons family, does Maggie speak English? ... does Santas Little Helper speak? ... does Lisa get abused all the time for her annoying views? ... does Mr Burns like penis shaped objects? ... is Barney black? ... is Carl in a wheelchair? ... is Lenny a sex-mad man-whore? ... is Bart a 15 years old? ... does Marge have a brother? ... is Homer a fisherman? ... no? Still think this is a rip off of The Simpsons? Didn't think so!Fox being the smart dudes they are cancelled this show, probably because people were dying from aneurisms through how genius this show really is, however, finally Fox came to their senses in bringing this show back for 3-5 more seasons, with the DVD sales obviously being the catalyst. Again with Season 4 and 5 people say its lost it edge, but anyone who likes humour that is outstandingly funny will love Family Guy. I just hope they get as many seasons as possible on air in the next few years before Fox has another mood swing, long live Family Guy.P.S I am not Seth MacFarlane.Hail Hail.","10","29 July 2006"
"624","Other than the creations of Matt groaning this is the best it is for more mature audiences and the graphics are great It shows a typical working family(except for the Crazy child and talking dog) peter is a lazy overweight alcoholic who is no role model for his son Chris (also very big) he is very lucky with love as he is married to the very beautiful Lois there daughter definitely has her fathers looks. she is the brunt of the family. every episode is unique and you can watch them again and again. as well as good comedy it shows how a proper family should be run. i hope there is many more episodes to come as i will definitely be watching them.","10","18 August 2006"
"625","this show is the funniest damn thing i've ever seen.. including the simpsons.. there, i said it.. i've seen every episode like 300 times and every single one is pure genius (except for one or two).. although i do agree with alot of stuff that has been mentioned here.. there isn't really any real character development (although some of the characters are brilliant.. like Stewie or Quagmire), and there's no real plot or storyline to be found.. it's mostly just alot of (hilarious) jokes and flashback scenes strung together.. but that doesn't really bother me at all, i watch cartoons for laughs and if i want character development or story i go watch Twin Peaks or something.. i heard somewhere that they're bringing this show back, which is great, cause it just kept getting better and better (the last season was the best) and i hope it continues to do so
Hugh Downs awaaay!",NA,"27 November 2003"
"626","Does anyone know who actually is the voice of Stewie Griffin? I have looked on here but is not listed. I have heard a similar voice through out the show and believe that the person must play VARIOUS amounts of characters. I have looked on all the sites and it still is a mystery. I'm not even sure if he is English (Which I doubt) Anyone who can help would be most appreciated. I love this show Yes it is better than The Simpsons Kind of an X rated version. For me to submit this I need to have 10 lines and I have no idea what else I can rave about just so someone can get this answered. I have heard that The Simpsons were getting a bit worried that Family Guy is going to take over their MANY years of on air but I believe this is two different sort of humours.",NA,"30 March 2008"
"627","Well id love to say I'm a big fan of Family Guy. Id also like to say I'm a big Simpsons fan. Then there's the controversy of which ones better. First of all Family Guy is more funnier than simpsons but it has gone down in season 5 whereas Simpsons, although not as funny (but still is), has stayed fresh for 15 seasons (now its getting crappy). They are both witty, intelligent and based on a dysfunctional family. Even with the slight differences they both are very similar. Although season 1 of Family Guy kicks season 1 of Simpsons obviously.YOU DECIDE... Family Guy OR Simpsons or both doesn't really matter..",NA,"22 September 2006"
"628","When this show debuted in early 1999, this show was funny and amusing. When new episodes stopped, I was sad. When it returned in March 2000 , I became offended by the show because it started using sex humor for humor and the humor became unfunny. Which isn't a surprise, because a Mad Tv cast member is a writer on the show. I don't understand why people like this show, because the humor is cheap and lame the storylines are incredibly stupid.",NA,"25 January 2002"
"629","I've never seen such a show with such clever jokes like this one.  This easily tops The Simpons (especially the new ones) in funniness.  This show has been on a rocky road though, almost getting cancelled, though if the humour keeps up like this this will be a show for the ages.",NA,"2 August 2001"
"630","""Family Guy"" may have ultimately turned into one of the most disappointing television shows that I have ever viewed. Not to say that the show is terrible or completely unfunny, as it is neither. In fact, ""Family Guy"" can still be considered better than your average television sitcom. I suppose what truly makes ""Family Guy"" so disappointing is that it began as a show with so much promise, only to become a predictable routine in a matter of years.Created by Seth MacFarlane and released in 1999, ""Family Guy"" introduced the world to the Griffins, the family that ""Family Guy"" revolves around. Peter and Lois Griffin, along with their children Meg (a decidedly unpopular high school girl), Chris (an unintelligent and overweight teenage boy), and baby Stewie (a maniacal and seemingly intelligent child bent on killing his mother), and the family dog Brian (who can talk, drink alcohol, and is very smart) became extremely memorable characters. A different type of humor was used in ""Family Guy"", where nothing was considered sacred. OK, so maybe ""Family Guy"" was not the first show with those principles, but it used them in such a different way. Episodes of ""Family Guy"" usually contained a plot, but it was all laced with various references to different subjects, ranging from politics to pop culture. To add to that, ""Family Guy"" did not keep traditional boundaries as far as content is concerned, causing considerable controversy (for instance, one episode shows Peter wishing he were Jewish, poking fun at both Catholic and Jewish religion). Due to this, ""Family Guy"" was canceled twice by FOX (the station it aired on), but constant pressure from fans always brought it back. Indeed, the first three seasons of ""Family Guy"" made the show into one of my favorite television shows of all time, topped only by ""The Simpsons"". It is a shame that the show took an unexpected downturn so suddenly.Mabey the writers of ""Family Guy"" became blinded by the success of their own show, but whatever creativity that went into the early episodes has been gradually lost. Sure, ""Family Guy"" always had its flaws, mainly in the fact that it presented so many jokes and gags at once that it was inevitable for a fair amount of them to fall flat. Still, the good jokes usually outweighed the bad ones in the earlier episodes. For the newer episodes, I do not know if that still holds true. Most of the jokes given in present episodes of ""Family Guy"" have no creativity at all, mainly making obscure references to pop culture. Is simply saying that a random movie sucks enough to make a joke work? No, I do not believe so, but that is what ""Family Guy"" seems content with doing now. Actors, political figures, and musicians are still regularly lampooned in episodes, but in almost no other way than saying they are poor at what they do or portray them as monsters (literally). Honestly, I have come to expect much more than that from ""Family Guy"".Just as bad as those jokes is the character development now present in ""Family Guy"". Sure, the characters seemed varied and interesting at first, but they have simply become stagnant. We now foresee that Peter's friend Quagmire is going to attempt to have sex with a woman, the town pedophile Herbert will make a comment on a young man that he finds attractive, and Brian and Stewie will engage in long bouts of dialouge that are meant to be craftful and humorous but end up being simply long winded and pointless. Actually, Brian is a very odd character all together. Brian is a talking dog that experiences human experiences, such as relationships with human women. Perhaps the writers wish us to follow Brian as if he is a human, but seeing a dog go through such experiences is a little much to take in. It is painful to admit, but I can now go through whole episodes of ""Family Guy"" without even cracking a smile.Occasionally, an episode will come along that does some to return the glory that ""Family Guy"" once had (such as the one where the Griffins go to Texas), but majority of the new episodes are just disappointing. Fond memories of early ""Family Guy"" episodes still resonate with me, however, and that is what made me give the show the score I gave it (which is still not very high). Overall, it is just sad for me to see a show that I thought, at one point, do no wrong go so terribly awry. Indeed, it is just disappointing.","6","20 August 2007"
"631","It truly amazes me that a network could cancel a show like this.  They claim the ratings were never there, but then why is it that everyone from high school to mid-20s talks about this show as being even funnier than the Simpsons?  During my four years in college, everyone did Family Guy quotes. If the ratings were never there, maybe it was because viewers could never FIND the show because they kept changing its time slot every couple weeks. It really doesn't get funnier than this show.  Thank God it's being released as DVD.",NA,"30 May 2003"
"632","This cartoon from the start has always been funny, The Simpsons was my all time favourite cartoon but eventually got old and worn out. Family Guy has ripped films off in some of its episodes such as American Beauty thats what i like about it, There is a movie coming out which should be funny,So this is a Simpson beater and delivers the funniness we expect. My favourite character has to be Stewie his accent is really funny and the way he hates his own mum is funny, Chris has to be the character with the funniest voice and hes just stupid. Also Peter the star of the show is just proper stupid I'd like him and Homer Simpson to meet that would be weird. For sure this is the greatest cartoon of all time it gets a respectable 9/10 for its amazingly funny content!",NA,"11 May 2004"
"633","""Family Guy"" is the real deal.  Although it falls just short of ""South Park,"" ""Family Guy"" completely obliterates ""The Simpsons,"" but that hasn't meant anything for the past decade because Matt Groening's brainchild totally blows.""The Simpsons"" wish they could be as sharp and witty and hilarious as ""Family Guy.""  The Griffins rock out with their cock out.  Peter, Lois, Meg, Chris, Stewie and Brian surpassed the Simpsons about twelve seconds into the show's pilot episode.  It was so much more fresh and funny than ""The Simpsons,"" and it showed ""The Simpsons"" for what it really was:  a washed-up, lame and terribly unfunny shell of what it used to be.Seth MacFarlane gave us network television's answer to ""South Park,"" the brightest, most intelligent show on cable.  Like Trey Parker and Matt Stone, MacFarlane packed a million laughs into every minute while providing strong political and social satire.  ""The Simpsons"" has never done that.  The only show on FOX that was better than ""Family Guy"" was ""King of the Hill,"" which will wrap-up it seventh sensational season this weekend despite airing alongside garbage like ""The Simpsons,"" ""The Pitts,"" ""Malcolm in the Middle"" and ""Oliver Beene.""It is a shame that the show was canceled, probably to stroke Groening and company's tremendous ego, but it lives on through the wonders of DVD.  The first two seasons (28 extraordinary episodes) are now available on DVD, and the third and final season (another 21 excellent half-hour installments) is due out this fall.I also suggest watching other cult favorites such as ""Duckman,"" ""The Tick"" and even ""Futurama,"" which at times was very uneven.""Family Guy"" was an underrated and unappreciated animated sitcom.  A true television gem.***1/2 out of ****",NA,"15 May 2003"
"634","Okay,this show is basically every fanboy's wet dream,whether it's a comic book fan or a Trekkie.This show has every reference to every pop culture being listed from A-Z.Sure,ya might not know most of them,but eventually you might get them.Some of my personal favorites are the references to musicals and actors of sort (Paul Lynde reference in 'The King is Dead' and the Grease spoof in 'Let's Go To The Hop').But the other thing that makes this show work,other than the cut-aways is the non-continuity bits.What this means is that they'll bring stuff up and never mention it again,like the Griffin's possibly real son 'Jimmy' being buried alive,or Lois finding Meg's tail,and we never hear of the incident again.One thing you'll have fun with this episode is guessing who's voice is who's.The main cast (those playing the Griffin family) has a huge amount of voices in this show,whether it's Seth Macfarlane playing Peter,Stewie,and Brian,or Seth Green using his regular voice as an extra while acting as Chris as the same time.Again,if you like the many references to the breakfast cereal mascots or the simple New England idiocy of Peter Griffin,you'll enjoy this better than the Simpsons.",NA,"18 March 2005"
"635","If you are a fan of ""The Simpsons"" you should tune into Family Guy! More creative than The Simpsons, Family Guy is a little more ""adult oriented."" If you are a fan of 70's & 80's pop culture, you will LOVE Family Guy! There is so much satire and comedy, you will enjoy every minute of it. And just like The Simpsons, you have your beloved characters. Peter, Lois, Chris, Meg, Brian and Baby Stewie are The Griffin Family of Quahog, Rhode Island.Family Guy has been on (and off) the air since January 1999, and Fox continues to place this wonderful show in the worst time slots. (opposite Friends and Survivor) Now because of the decline in ratings, Fox has announced they will cancel Family Guy after this season.You should all tune in and give this wonderful comedy a chance.We beg FOX not to cancel it!",NA,"22 February 2002"
"636","I truly loved Family Guy for the first few seasons it was originally on. Before it got cancelled, it was without a doubt my favorite show on television and each episode would leave you laughing for the next few days. I don't know what happened. Whether they fired all of their writers when the show was brought back on the air or what but Family Guy has become progressively worse. It is now filled with dumb random jokes, absolutely horrible writing, cheap shock humor, and is on a mission to shove its political views down your throat. You may still get an occasional cheap laugh but in the end Family Guy will leave you unsatisfied and empty. I'm sorry to say the show i fell in love with is now dead.","10","18 November 2007"
"637","There.  I SAID IT.  Without the Simpsons, there would be no Fat Guy.  I'll be the first to admit it: Simpsons is nowhere near as funny or entertaining as it was even a couple of seasons ago and yeah, it's finally starting to wear a bit thin (thanks to the less than stellar writing).  But it still gets more laughs from me than Family Guy, which hits a funny note once or twice throughout the whole show, where jokes are fired off at a rapid-fire pace.  The fat father and baby come off as somewhat amusing and the mom and dog have the beginnings of a personality.  Unfortunately, they're not funny. The kids are neither funny; nor do they have a personality.  They may as well not even be there.  Every time I happen to catch an episode on Adult Swim, I can keep a straight face with hardly any effort at all.",NA,"9 December 2003"
"638","I started watching Family Guy like... 6 months ago, and I really like it. Most of the jokes are funny and for the most part, the episodes have solid stories, so you might be wondering why I only gave this an 8. There are a few reasons, but the main one is this.The point of most of the episodes are meant to impose a view or belief, which is normally fine, but in this case, Seth Macfarlene sometimes does things that pretty much say: If you aren't a Liberal, you're an idiot. I could care less about politics, but I don't think they should put things like that in the show. It's not going to do much for you, except for get you to lose your fans. I don't care too much about it, which is why I gave it an 8. I'm just saying, it gets annoying. Honestly, the producers should know that they aren't going to get a bigger fan base by being a douche to half of America.","8","18 March 2011"
"639","""In a wacky Rhode Island town, a dysfunctional family strive to cope with everyday life as they are thrown from one crazy scenario to another."" That doesn't nearly express how great of a show this is. While other sitcoms take express jabs at character and ethnic views, this one goes straight to the metaphorical flea market known as ""popular culture"". Call it degrading, call it amoral, call it wrong - actually, you are, because I let my children watch it and I find it to be surprisingly tame - it sort of makes kids think they're getting away with something.It contains the following: Peter, a dumb gentle giant of a father, Lois, his wife whose voice an be compared to scrubbing one's ear with a Brillo pad, Meg, their unpopular daughter with social problems, Chris, a son who appears to have come from Peter's side of the family, Brian a talking alcoholic dog who thinks of a martini and a novel as a ""wicked good time"", and Stewie, a one-year-old who intends to kill Lois, but now must deal with his lack of bowel control and a British accent that comes out of nowhere.Very strict or Christian parents should think twice before letting their children watch this, but for those kids who like to repeat every childish, profane, and immature thing they hear, this is a goldmine.","8","29 July 2006"
"640","It was good. I like the show, but the quality has declined already!!! Not that great. Not in my top 5 favorite shows, possibly 10, definitely 15. Absolutely no comparison to The Simpsons. The Simpsons was perfect (especially the older seasons). Whoever thinks this is their favorite show, the best show, or better than the Simpsons it so stupid. Not that great. I gave The Simpsons a 10, wouldn't mind if it gets canceled (they actually did get canceled, and a few years later came back, didn't affect me when they left). And when I heard that Cleveland's leaving, I was so mad. And I was annoyed when Bonnie gave birth, hope they do better.","6","31 August 2009"
