"","content","rating","date"
"568","Recently I was playing a game with a friend where you had to match countries to flags. The Albaninan flag came up and I told my friend that this is one of the rather unknown flags which I nonetheless will always know to be the Albanian. And he responded that this is because of the Simpsons (In one episode there was an Albanian exchange student). For a moment I was surprised how he knew what I was going to say but I realized this is only one of many ""Simpsons moments"" many people have. Not many shows, honestly I think no other show is so versatile like the Simpsons. There are so many situations in life at least one ""simpsonesque"" gag or happening can be related to. This is probably one of the reasons the Simpsons is so popular. The show itself is an alternate universe that in almost every detail is a often a subtle to obvious satire to reality. I am 23 years old now and I am watching the show since I was a kid. Later on I was wondering if I ever got all the subtle references when younger. Surely not and probably I am still missing out many. It is the diversity and balance between slapstick, puns and plane social and political satire that kept me hooked while growing. People are often complaining about the show's decline in recent years and there is truth to it but season 19 did very well in my opinion. However if you rated every episode (all the great ones and the weaker ones) and took the average of it the outcome still is the greatest thing to ever hit television so far.Even if you prefer some other show more I am sure when the Simpsons go after their grand finale this year many will not only be missing a TV show they will be missing (I know it sounds exaggerated) a friend that accompanied us for so long and gave us so much laughter and more than one thought on society and ourselves...","10","3 April 2008"
"569","This show is funny. Homer always being thick-headed, well he has a crayon in is brain. Homer always gets waisted at Moe's tavern. Well speaking of Moe, Bart always gives him prank phone calls. I like Bart and Lisa because they're so oppisite from each other. Bart: Always getting in to trouble, always getting bad grades, and the class clown. Lisa: A well behaved person, Gets good grades, and the teacher's pet. Any way the Simpsons family may be the Wackiest you have ever seen. If you like A family with Homer (thick-headed, drinker, pig, and gambler), Marge (tall blue-headed, mother, always mad, and has Magie stick to her like glue), Bart (Class clown, trouble maker, and a Krusty clown fanatic), Lisa (smart, un-popular, sax playing, and teacher's pet), and Magie (binkie sucking, and shoots Mr. Burns) I'll just tell you that, that family is the wackiest family you would ever know. Just comes to tell you that no family can't get any wackier than the Simpsons.","8","15 January 2003"
"570","What can I say about the Simpsons? I mean this is the best show ever. The spoofs are funny and if you are an avid movie lover you will like this show even more. All the characters are great especially Homer. I mean if you are depressed just watch this show and it will make you feel better.",NA,"7 February 1999"
"571","This one is for the annals!! Definitely one for the ages! Matt Goering hit a definite homer in with this classic show!","10","14 May 2019"
"572","Great show but they really need a movie.  Some of the new episodes are still funny. I don't know how-after 15 (?) years-but they are!  Still the best current show.  It beats all of the stupid new reality shows!  My fav one is when Lisa went to washington. 2nd fav is ""the way we was"", and I like about 80-90% of ALL of the other epsiodes","10","8 October 2003"
"573","I have been watching the Simpsons for six or seven year and Ialways loved it. The characters are great but this season bites. It'snot entertaining anymore. Notice how they take away great showlike Family Guy and Futurama yet they leave the has been showslike the Simpsons, and Malcom in the Middle on the air.",NA,"21 November 2002"
"574","The Simpsons. I have been growing up with them, and still watch them to this day. The wit, the poking fun at itself, the endless jokes and ""smashing"" ideas. Homer and the rest of the family have become somewhat an icon of humour – the Simpsons make fun of their own creators, they satirise Western life-styles and stereotypes. There have been very few disappointing episodes to this date. And to all the people who say the Simpsons have gotten worse: No, I don't think so. Some episodes are perfect, some are great, some are good. But I can't think of any that was absolute rubbish. No wonder is this the most successful and the most popular cartoon-family in history. A truly unique and timeless show. I hope it will go on for another twenty seven (or more) seasons.","10","27 January 2016"
"575","I first watched the Simpsons way back in the late 80's early 90's when I was 5 or 6 it was brilliant! My favourite character was that early 90's icon Bart. I watch it now and my favourite character is that icon, to end all icon's Mr. Homer Simpson!For the last decade this cartoon has summed up a generation perfectly! It has everything for everyone, and that is the not so secret of it's success.Helped by a fantastic writing team, I feel that the shows main family is well backed up by the residants of Springfield. Possibly two of the best back up characters Troy McClure and Lional Hutz are sadly long gone because of the tragic death of Phil Hartman.I think it's in The Simpsons show best interest that it should finish soon because it is losing it's freshness, but hopefully it will end in a full length film.Quite Simply the best animated show ever!",NA,"20 December 2002"
"576","The Simpsons......   Needless to say this is one of most important and influencial creations in American entertainment history.The strong social satyre, witty humor and wacky storylines have crossed the world and charmed the millions of people who watch it.This is a wild and very ""realistic"" show in its own way.  How many times do we see a big fat dumb guy with his kids doing big dumb things...?!!! Making fun at others very subtly and without offending nonetheless is a mark that has me still thinking of the pure genius Matt Groening, Sam Simon and James L. Brooks has-had and will have...Being a huge film fanatic, Hitchcock especially, I've been addicted to the beautiful hommages they made of some of history's most extraordinary film moments.  That ""Rear Window"" episode is a timeless classic, the babies playing ""The Birds"", Marge running in a field ""North by Northwest"", Maggie smashing Homer ""Psycho"", all these were very captivating and mesmerising.   
With this show, I've discovered what laughter is..  What entertainment is, what absurdity is, what art is...   I believe that as long as there will be news, politics, films, music, The Simpsons will exist.  
Who thinks that they should do an episode based on or with scenes of ""Fight Club""......?!!!  How weird and cool could that be....",NA,"11 May 2001"
"577","The Simpsons is currently the longest running animated show of all time. I see this show on television nearly every day. When it was first shown in Australia in 1991 I wasn't such a big fan then (I was 15). Now that I'm older I appreciate the humour and subtlety a whole lot more. Much of the humour lies not in the stories, but in the crudeness of the drawings. Bart's head reminds me of a paper bag (with a serrated edge). Lisa's hair is like a paper sun.Being an adult, I'm not ashamed of watching what looks like a children's cartoon. This is a cartoon with adult content, a pioneer for the shows that followed. What makes the show so cunning is that the adult humour is so cleverly hidden. There are many jokes within each episode that children just wouldn't get.Among my favourite episodes are the one where Homer joins a religious cult. I also like the one where Bart goes on a road trip with his friends and has to get work as a courier. Then there are those ones where Bart is a frequent target for Sideshow Bob's revenge. Has anyone noticed the number of Christmas and Halloween specials? None of the characters seem to get any older.The characters I like best are Sideshow Bob and the obnoxious guy who runs the comic book store.",NA,"11 January 2000"
"578","The Simpsons seems like a never ending thing. Don't get me wrong, i love the Simpsons along with all the characters. The very show is just genius and the characters are interesting and have great personalities. All the celebrities they have on the show are excellent as well.I sincerely hope they do not make a movie because i think it will butcher the show. The great thing about the Simpsons is they are all totally different with Lisa, Bart, Homer, Marge and Maggie. I think that there is a little bit of each of them in all of us.With so Manny series made you would think that they would have exhausted all there ideas and i think that the other cartoon makers are a bit annoyed with them because the Simpson's have done almost everything.Bart is one of the best characters because he is everything that we wouldn't dare do so you can't help but love him.",NA,"13 February 2006"
"579","I am a HUGE fan of the Simpsons show. My teenagers and I watch it together all of the time however, I recently watched the above referenced episode which had some references to Sonny Bono. I have to say it was absolutely HORRIBLE to reference his death with ""watch out for that tree!"" I mean I get joking and all but that was over the top as far as I'm concerned. How would you feel if that was a family member of yours that someone made such a cruel joke about?? I feel like the writers can do MUCH better than this and shouldn't stoop so low by making a joke out of someones tragic death. That was totally uncalled for. So my message is to the writers. DO BETTER BECAUSE YOU CAN!!!!!!!","1","18 June 2015"
"580","Simpsons always made me laugh and i thought this was a good program but there's were i discovered the crap of the Simpson's. I still love it but some episodes is...so weird and boring. Those episodes made me angry like when Lisa's a president one women says '' Did i have a hat' and Lisa says 'yes'. What the f*ck has that got to do with any crap in Simpson's. Some episodes like treehouse of horror 3 was the best parody's ever. So what I'm saying is, i love some episodes but others are embarrassing. I know that people wont agree with me but i don't care, i just want to say that. For real, its really one of the best cartoons in the world...until i saw south park!!!!!!!BUM BUM BUUUUM! South park is better but some episodes in south park are weird too so i think there both great but need changing of there weirdness.","10","11 May 2007"
"581","This is the single greatest cartoon ever created.  I love this showso incredibly much.  It is beyond my praises.  I love Milhouse.  Ifyou have seen my signature, you will know that I am the MexicanMilhouse.  My friends say that I look a lot like him, without the bluehair.","10","10 August 2003"
"582","I love this show!!!  With great, creative, and hilareous characters, who couldn't like it?  The Simpsons are much better then South Park, because SP is too offensive (I.E. a turd as a character.)  Plus, Springfield is ""Anytown, USA"" so it's kind of a mystery.  Overall, this show is pretty much perfect in every way.",NA,"3 January 1999"
"583","I really love this series. I enjoy both new and old chapters (I couldn't count how many times I've seen some of them). It's fresh, it's ironic, it's both comical and (sometimes) dramatical. The characters that come and go (celebrities or not) give some fresh blood to the show and that avoids the show to age and go dated. The relationship between all the characters are very well studied. There's nothing too much or too less. It's true that sometimes the show can seem dated and that it doesn't really age well; but that can be perfectly solved... watching the next episode. OK, sometimes I prefer the old episodes because the ideas and sketches were more original than nowadays, but there are still very good ideas that can be exploited.",NA,"4 November 2004"
"584","I love this show, man. You know? I like the setting of the Simpsons, the characters are super, freaking spectacular and the amount of comedy that is in the show! Man, I f***in' love this show! I mean, of course, Family Guy is hilarious, but I also like the Simpsons. I love when Grampa, at times, is slow and frustrates the family and doesn't even realize that he is infuriating and boring the family. I love Homer's laziness, his carelessness and when he always gets angry with Bart. Technically, you know what I am talking' about. It logically occurs all the time. You know what I mean? I also like when Mr. Burns is not being generous with his other employees, such as when Homer needed money from Mr. Burns because his dog, Santa's Little Helper, is really sick, but Mr. Burns rejects, and it's funny, but NOT in real life, ya know?",NA,"4 January 2006"
"585","It really boggles the mind to know that some little-known tabloid cartoonist would SKYROCKET to the very ranks of geniuses and superstars with his very creation of a little cartoon family so immortally dubbed ""THE SIMPSONS"" as well as striking cool millions, winning several awards, AND breaking a few Guinness World Records (for the LONGEST running TV show, animated or live-action) to boot!Taking place in a charming little small-town fantasy world otherwise known as ""Springfield"", the weekly adventures centers around Homer Simpson, the bumbling family man as well as the FUNNIEST buffoon ever to waddle across the TV screen; Marge Simpson, the loving but nagging eccentric wife with her famous blue beehive; Bart Simpson, the mischievous young prankster with a heart of gold; Lisa Simpson, the saxophone-playing ""brains"" of the whole family (she's my most favorite Simpson character because I used to be a ""gifted"" kid just like her); and Maggie Simpson, the little mute toddler with her eternal red pacifier. Sharing the whole stage is a huge, possibly record-breaking cast of all those yellow-skinned citizens, each with his or her very own distinctive background and personality (aaalllll the way from the very shady, womanizing Mayor Quimby down to the scowling little One-Eyebrowed Baby - along with a few really exotic characters tossed in like the Scottish school janitor and the cashier clerk from India) as well as the incredibly wide, most baffling gallery of celebrity caricatures (with their very OWN voices, to boot) ever to parade through our most favorite little make-believe town! And the whole populace continues to GROW! But that's not all...you get a very rich array of humor, satire, witticism, sight gags, slapstick, cultural references, songs, history, politics, religion, fantasy, science-fiction, romance, nostalgia, horror, cartoon-type violence, even some risque stuff...whatever you name, you've GOT it! In fact, this nifty little show's got just about EVERYTHING FOR EVERYONE - even some really cool 3-D computer animation in a Halloween special! And...the beauty of this show is that you THINK you're watching a NEW episode when it's ACTUALLY A RERUN from some years ago! Unfortunately, even then it won't always be 100% PERFECT, nor would everyone alive agree with it 100% of the time. For instance, it has a little sexist attitudes at times, like Homer and Bart both going off on big adventures (especially the part with the truck-driving and the big trip to a football game) while Marge and Lisa are left behind to sit at home. But nevertheless...this show is so damned cool I now religiously watch it EVERY SUNDAY NIGHT - whether it's closed-captioned or not!I'm afraid I have to disagree with some reviewers who think ""The Simpsons"" are going down the drain in those recent years. On the contrary, I think the show is as great as ever, aside from a few sexist stuff - and in fact, it seems to be getting better and better! Hey, how I would PROTEST if it ever GOES OFF THE AIR!!! And...I want it to last a few DECADES LONGER...LONGER than the WHOLE era of Looney Tunes, if need be!:)",NA,"27 December 2000"
"586","One show is worthy of ""The Greatest Television Show Of All Time"". This title goes not to Malcolm in the Middle, not Family Guy, but the first animated dysfunctional family ever. Yes, The Simpsons.From 1986 to 1989, the Simpsons have been badly animated cartoon shorts on the Tracy Ullman show. Not minding the crude drawing, the vulgar humor, or the yellow skin, the Simpsons prevailed.In December 1989, the Simpsons took in a FOX timeslot, and aired its first full length animated episode. The drawings grew better, and it debuted with success. Soon, the episode library grew, and the rest is history.The plot is about a dysfunctional family, the Simpsons. Homer, the father; Lisa, the 8-year old scientist; Bart, the troublemaker; Marge, the cautious mother; and Baby Maggie. of course, there is also a wide array of characters, such as Krusty the Klown, a celebrity who overmerchandises; and Apu, the beloved Kwik-E-Mart clerk.The Simpsons, reaching its 2000 season, is a riot. The hundreds of guest stars-- Jay Mohr, The Who, Phil Hartman, and most recently: Drew Barrymore-- are included as well. Matt Groening is a genius. Who knew yellow, two-thirds-of-their-face-usually-shows characters could be so successful? With many plot twists, sight gags, signs, freeze-frame jokes, politically incorrect and politically correct jokes, and straight-out physical comedy will entertain the whole family. The kids snicker and laugh out loud at Homer's ""D'oh's and follies, as adults would laugh at the celebrity humor.So what's not to love?10/10 ""A great show and proud of it.""",NA,"13 November 2000"
"587","The Simpsons created a landmark in television history. No show had ever been as clever and witty as this. The humour is always perfect, humour that maybe some people will not understand. In my opinion, this show surpasses Family Guy, American Dad!, South Park etc in every way possible. The first 10 seasons of the show we're pure gems,(season 10 to a lesser extent) Each episode was hysterical and memorable, and always referred to as the Simpsons 'Golden Age'. Somewhere along the line, however, the writers dropped the ball and the quality of the show rapidly decreased. Season 11,12 and 13 still made me laugh, but I was fully aware that the 'Golden Age' was long gone. Season 14, in my opinion, saw the show drop to a new low and this continued for another few seasons. However, I thought somewhere in the middle of season 19, that the show was getting reasonably better. Season 20 began and I thought it was pretty good, particually the episode 'Coming To Homerica', which had me in stitches. Season 21 is currently airing and I have watched most episodes up to yet (which look unbelievable in HD), and so far I am impressed. One of my all-time favourite episodes is the season 8 episode 'Homers Phobia'. The writing is pure gold, and i'm still in stitches every time I watch it, and I must have seen it over 75 times! My favourite characters change every now and then, but currently (excluding the Simpsons family), i'd have to say Lenny & Carl or Mr Burns. In conclusion, I firmly believe this IS the best show to ever be shown on television, despite the declining quality. I still watch the Simpsons every time it's on Sky and I still love it as much as ever, even though some episodes can be disappointing. I was also thrilled by The Simpsons Movie, which is one of my favourite film's of all time!Season 1-9: 10/10 Season 10-18: 7/10 Season 19-21: 8/10","10","7 March 2010"
"588","Since it premiere in Christmas 1989 Fox's original comedy series The Simpsons has been the best comedy show on television. The Simpsons has run over ten years and has over 300 episodes, this show gave fox its good reputation and no comedy series can say they are better than The Simpsons.",NA,"1 June 2003"
"589","The Simpsons is the greatest comedy show ever made. The Simpsons evolved American society. They got us talking about corruption on both sides of American politics, gay rights, good and bad parenting, good pet ownership, the ethics of vegetarianism, the tropes in our entertainment, and just about everything else. The best animators (like Brad Bird) and the best comedy writers worked on The Simpsons, so their template acts as a perfect example for how to write comedy and animate--to the point that EVERYONE's ""ripped them off"". But the beauty of The Simpsons is that they ""ripped off"" everything they did. The Simpsons is the story of all of us. When the martians come down and ask for Our History, I'm handing them all the seasons of The Simpsons on DVD, or whatever they watch stuff on. The beauty of The Simpsons is that we are all the same, and everything's been done before, so you might as well create and express yourself freely. We are Springfield. We are Simpsons. Matt Groening is a God. Dan Castallaneta, Yeardley Smith, Nancy Cartwright, Julie Kavner, Hank Azarea, and Harry Shearer are some of the best satirists, improvisers, and voice actors who ever lived.We are all Bart--We all feel unappreciated, because people decide to focus on our flaws instead of our talents. We've been influenced by bad people, and been a bad influence. We all seek thrills that hurt us and those around us. We are all Lisa-- We all feel unappreciated when we try to be the voice of reason and intelligence, and the people we love ignore us. We all feel like we're getting nowhere, despite our gifts. We all feel like we're trapped with people that'll never get us. We are all Marge-- We all feel unappreciated when we try to voice concern, and the people we love write us off as a nag. We all feel like we're being smothered by our loved ones, to the point that we'll never develop our own personality.We are all Homer--We all feel unappreciated when we don't deserve to. We're all mercurial and willfully ignorant. We all try to numb the pain of a life that'll never satisfy us, to the point of hurting our brains.We are all Maggie (thank you for reminding me allthereis_isnothing)-- We all feel unappreciated because we feel unheard and easily forgotten. We all have talents that we feel no one can see. And, if you do as many drugs as I do, you probably fall down a lot. They all never quite fit in, no matter how hard they try. They'll all never change. We all have bad parents, we'll all be bad parents (the ones of us that have kids), and we all find romance in codependency. Springfield is a human brain. Each inhabitant is a perfect representation of another piece of us. Shelbyville is another human brain. We hate each other for no reason, even though we're exactly the same.Drop acid and watch The Simpsons everybody. Now is the time of The Simpsons. God bless The Simpsons. NOTE: As a superfan I can't claim a definite ""favorite episode"" but the episode Bart Gets An F is definitely one of the best. The first episode of season 2. It perfectly illustrates all the frustrations felt by all creative, stupid, and flawed people.","10","19 October 2015"
"590","Some TV shows are smart, like ""Yes, Minister"". Some are dumb, like - um, everything else. But ""The Simpsons"" is so funny because it is both smart _and_ dumb. It thus appeals to everyone - no-one would find the show ""unfunny"" or ""uncool"" because it's so damn varied!!! From incredibly obscure references to phrenology, World War 2 and great movies - right up to Homer Simpson's dumb antics and sight gags, this show has got everything. Watch the Simpsons!!!",NA,"22 May 2000"
"591","The Simpsons is very influential. The comedy is very good and really has a great sense of sarcasim which makes a lot of fun for all ages. Homer is a lazy, beer drinking, potato watching TV most of the time but the cartoons as they go on with differnt stories have shown he is a loving, caring father and good husband from time to time. This makes the shows sad, funny and true. Bart, the little brat getting up to mischief all the time is just the typical 10 years old boy and Lisa, is the intelligent one. Marge is a normal house wife and a good mother. Homer really is the typical American man. Even the cartoon series 'King of the Hill' shows what the average American man is like. His hatred towards his holy, god worshiping neighbour, Ned Flanders.The series has everything, its just good fun, mainly for young people. However not every show is good but over all 88% of the series is great. Absolutely tremendous.",NA,"28 December 1999"
"592","I had no intention on putting in a comment on ""The Simpsons"", but after reading through the comments others have put in, I feel obligated to get my two cent's worth.  This is one of the greatest television shows ever produced; subversive, funny, deep.  It takes great advantage of it's animated format to get away with things other shows can not.  Continuity is not a concern.  As far as the creators are concerned, each episode is entirely self-contained, with no connection from one to another (except when they feel like it.  That's the beauty).  They can be more creative that way. Watch the show.  Tape it and watch it again.  I guarantee that you will see something you missed....jokes that are on-screen for a split second, you will miss them the first time, but later catch them and laugh.  Watch the back-ground.  The true genius of any TV show or movie comedy is in the depth of the comedy.  The Simpsons layers it.  A joke can occur in the foreground or the background.  A punchline in season 9 can often times refer to something that happened in season 3, put in as a treat to the true hardcore fan.  That is the genius of this show.Those who say that the show has slipped, frankly, they are correct.  But to slip from such a peak, it is still a fantastic satire, and I would hope it continues for many more years.  And to those of you who wish the show to be taken off the air, I leave you with this:  CHANGE THE CHANNEL AND LET THE REST OF US ENJOY THIS SHOW!!!",NA,"17 July 2001"
"593","I only give this show a 8 because of the modern seasons.","8","7 August 2021"
"594","I have been a huge Simpsons fan for over 13 years.Year after year they come up with more and more original ideas for plots and pop culture jokes.However,the show got to be hit-and-miss after 1998,seasons 2-7 were kickass,season 8 was cool but kinda old,season 9 started the decline a little,i watch reruns of seasons 8-13 now and i laugh at what i missed.The characters are so funny.We got the lazy father Homer,the always-mad and conservative Marge,the smart teacher's pet Lisa,the wise-cracking troublemaker Bart,the scrooge-like Mr.Burns,the ambigously gay Waylon Smithers,the immigrant Apu,the cynical Krusty The Klown,the by-the-book Principal Seymour Skinner,the devoted christian Ned Flanders and many more.I love episodes like""The Way We Was"",""Mr.Plow"",""Round Springfield""(the most poignant episode),""Lisa The Vegetarian"",""Duffless"",""Brush With Greatness"" and ""Summer of Ft.2"".One Of my all-time faves is ""Homer Vs.Lisa and The 8th Commandment"".Homer gets an illegal cable hook-up.Bart and Lisa find out about Hell at sunday school and obying the 10 commandments,one of which is Though Shall Not Steal,Lisa thinks illegal cable is stealing,but Homer disagrees and invites friends over for the boxing match on TV.After Lisa protests against it Homer comes to his senses and unhooks the cable and the static comes up ending the episode.A Classic.The highlight was Lisa's daydream of being in Hell and the devil telling her cable won't cost her a thing except her soul.Very funny moment.Anyways,The Simpsons is the greatest show ever,i hope it stays fresh and original until the end in 2005 and i hope they continue putting the seasons out on DVD.10 out of 10.",NA,"24 February 2003"
"595","The Simpsons has been one of the most famous, celebrated and longest running cartoons of all time! Most people know who they are! Season 2-8 are full of iconic moments but it is no secret that it has dipped in quality quite a lot.The Simpsons started of as a cartoon showing an average American family but gradually became more like a cartoon and more wild storylines.A good example of the Simpsons decrease of quality and increase in wacky stories would be a story like ""Marge Be Not Proud"" which tells a story of Bart becoming so desperate for a game that he is caught stealing it from the shop and there are real consiquences in the story and you now get stories like ""Lisa Goes Gaga"" (the worst Simpsons episode by far) where Lady Gaga goes to Springfield to make Lisa feel good about herself as if she is her goddess or something.Another example of the decrease in quality is characters is that a few characters have been made crazier and ""flanderized"". The two biggest examples is Homer Simpson and Ned Flanders. Homer used to be a bit stupid but was a caring and loving man but nowadays, he is known as ""jerk-ass Homer"". This Homer is so stupid, has no care of what he does and gets away with it all. Fans do not like this character Change at all.Ned Flanders was just a very kind guy who was also a Christian but now, he is a devoted Christian who is all about giving to church and is sometimes mean to people who are not Christian! This ""flanderisation"" has happened to many characters that have one of their character traits cranked up to 110%.Overall, The Simpsons is not what it once was but I think it still deserves 9/10 for all of the classic and great episodes there are of it!","9","14 August 2020"
"596","This show is my favoriot show ever. Everything is so clever and funny. Or at least it used to be. The last season and a half it has sometimes just been stupid. The middle six episodes were some of the funniest things I have ever seen. Latly it has been so unreal it is not fun to watch. In the middle seasons the show made fun of things that were realistic and happen to all the time, now Homer just acts so crazy and the plots are just bouncing off the walls. Let me show you an example. In one episode in the good seasons, Bart needs money for a comic book. So he works for some old lady. This turns into a series of hilarious events. Such as making Bart take some candy then all the candy sticks together, or Bart having to pull the weeds and there are hundreds. Little gags like that made it enjoyable. In a recent episode a bad one, Homer becomes a truck driver. This is all ready rediculous. Then there is a machine that does the driving for him. Then he does a flip over a convoy and lands saftly. At the end it seems like the writers just gave up on having any good ending so they end the show with him driving a nuclear train back to Springfield. Pathetic attempt for some cheap laughs.  This show is still my favorite show and I never want it to go off. I love all the characters from Krusty to Willie. But I hope in the future the show will go back to being humor people can relate to.",NA,"29 June 2000"
"597","What can I say? This show has been on practically as long as I've been alive (minus 6 months and 27 days, to be exact)! And anything that lasts that long has to be good.   Brilliantly funny show- unsurpassed. Almost everyone I knowwatches it. And it's pretty clear that the writers aren'tjust churning out episode after episode just to satisfy thedemand for the show to continue. They still seem to be enjoyingthemselves. My favorite episode is the early one where the Simpsons buy a trailer and get lost in the woods.  ""The Simpsons"" frequently makes me laugh out loud. It's simply the funniest, most original, most brilliant, ingenious show in the history of television!LONG LIVE THE SIMPSONS",NA,"9 December 2000"
"598","As you can probably tell by my name, I love the Simpsons. It is my all time favorite show. The earlier seasons are so good. Nearly every episode makes me laugh out loud! I am not as critical of the later seasons, but they aren't nearly as good. But there are enough gems in the later seasons to redeem the bad ones. This show perfectly balances humor and humanism. This is a great show that everyone should watch.","10","24 October 2021"
"599","This show is hilarious and relatable probably the best and funniest show ever. Atleast until season 11.","10","1 September 2021"
"600","I do not know what this crap is about: ""i hate simpson's this, i hate simpson's that"", this is the best show ever! I cannot believe how long this show has been going, I've watched this show since it started and its never been better. The best episode ive seen would be trilogy of error. Homer cutting off his thumb, Bart finds smuggled fireworks, and Lisa goes to the wrong school. Thats great!Devil Dude's Rating: 9.5/10 donuts!",NA,"25 November 2003"
"601","We used to watch this show nonstop! We've since had classic animated series like Family Guy and South Park and American Dad and so many more newer ones but nothing can beat the Simpsons.Everyone always says the earlier ones were better but I disagree there I kind of like it around 2000 and sometimes a bit later. I think every era has great episodes though. Even the new series I still like!","10","17 September 2017"
"602","Only one of the fantastic one-liners from ""The Simpsons"", it shows perfectly what this dysfunctional, anarchistic sitcom is all about. ""The Simpsons"" is one of the few shows (let's face it, almost the ONLY) that actually gets better by the season. In early episodes, when the animation was still quite crude and rugged and the actors seemingly hadn't nailed their voices quite yet, the series seemed to rely mostly on its ""we're portraying a REAL family, unlike other sitcoms""-status. The jokes were a little childish and easy, back then. Apparently Groening wanted to lure the audience in and tie them to his own particular brand of humor later on. And boy, what humor did it evolve into. The second and third seasons became more and more directed towards a more intelligent crowd; with the jokes for kids mainly used as fillers. But the sheer orgasms of absurd humor it has become now. From rhino's laying eggs to a giant log rolling through America with an enormous depiction of Lisa's head on it to the f***ed up finale of the episode with that secret society (""Yeees... the island!!!"")... Kudos to you, Matt Groening. Kudos. Don't ever stop. You won't stop. Cause you can't stop.",NA,"3 August 2002"
"603","This television cartoon is one of my favorite animated sitcoms along with other TV cartoons such as Family Guy, South Park, American Dad and King Of The Hill. I for one really like this show, along with Family Guy in which I have already mentioned. There seems to be both funny moments as well as serious moments, even though about 75% of the show is comedy, and it's also realistic (more so than Family Guy), although sometimes it gets a little too surreal when something implausible happens, but the surreal moments usually have an explanation as well as being hallucinations or dreams (the only truly surreal episodes are the Halloween specials, alias Treehouse Of Horror). As much as I like the TV show for its stupidity (which is essential in comedy, in a good way of course), one of the things that bothers me about the show, or shall I say the whole franchise, is that there seems to be a significant, although certainly not universal, perception that it's a ""family"" show, and that is not true at all, and also there are people who think that TV shows like Family Guy and South Park are more mature than it. Bull-crap! In any case, The Simpsons is no less mature than Family Guy nor South Park. In fact, the primary creator Matt Groening originally never intended The Simpsons to be for ""family viewing"". Though surely there were kids who watched it with their parents in, let's say 1990, but it wasn't meant for that audience. The Simpsons was originally a group of 1 1/2 minute shorts on The Tracey Ullman Show and it was almost like South Park for its crude artwork. Then finally, The Simpsons became its very own sitcom since 1989. The series was the South Park and Family Guy of its time, also predating the shows on the late-night Cartoon Network line-up Adult Swim. Personally, I wish The Simpsons were on Adult Swim. But anyways, I also want to say that I regret watching this show as a child (I was 12 at the time), but in retrospect it was the wrong age for me to watch the show or associate with the entire franchise. I even encouraged a 3- year-old to watch the show, how stupid I was back then! Besides, if it really were ""family- friendly"" or as I prefer the term ""kid or child-friendly"", it needs to have no bad language, bloody violence, sex, nudity, tobacco, alcohol, controversial topics and very crude humor. I for one personally think that The Simpsons, and also Family Guy, should not be viewed by anyone under 13 or 14 year old, but to be ""legal"" I would say not for viewers under 17. I Love The Simpsons.",NA,"28 May 2015"
"604","What more can I possibly say about a TV show that has already been praised to death? I was 15 when the Simpsons first aired and I'm 25 now. I've seen every single episode, and I'd have to say it's a rare combination of factors that come together to make The Simpsons the best show ever.It's a very clever and intelligent show - they never dumb anything down - and as creator Matt Groening has remarked, ""The Simpsons is a show that rewards paying attention."" There are always enough obscure pop-culture references or subtle background gags to ensure that the second, third, or tenth viewing of an episode will find you noticing something you hadn't before.In the early days of The Simpsons, they derived a large part of their popularity from the everyday, down-to-earth, unglamorous, average-blue-collar-slob aspect of the Simpson family. Homer is lazy and doesn't like his job, Bart doesn't excel at school, the plastic ketchup bottle they use at the dinner table makes that farting sound, and so on. This aspect of the program contrasts it with popular 80's family sitcoms such as The Cosby Show which always featured impossibly well-functioning families who got along a little too perfectly and usually learned a neat little lesson at the end of each episode. An early tag-line for The Simpsons said that they ""put the Fun back in Dysfunctional."" Perhaps this blue-collar-slobness by itself is nothing shockingly original - think of previous TV shows such as Roseanne, Married with Children, All in the Family, The Honeymooners - but the Simpsons doesn't stop there. This show is extremely densely packed with jokes - everything from cerebral witticisms and sly satire to Homer falling down and going ""D'oh!"" Because it's a cartoon, the writers can get away with surreal gags such as the time Homer tells a joke which falls flat, after which a long silence happens which is punctuated by a single tumbleweed rolling through the Simpson's living room.There are just too many things to mention about The Simpsons. It can be touching occasionally; more often the viewers are treated to an unequalled cavalcade of obscure references, surreal sight gags, wacky adventures, self-mocking irony... The list goes on and on. Just watch it, else you're missing out on one of the most important elements of 1990's popular culture. Viva Simpsons","10","15 May 2010"
"605","...the best. this is the most RE-watchable show ever made......thats why it will be replayed and replayed and replayed......Thankyou Channel 10 (Melbourne Australia) for playing this over and over and over (currently they are airing 9 episodes a week)......Although they do remove the occasional 5 second scene here and there (to fit more advertising), atleast I can buy the series on DVD (have series 1 already) and watch little extras I havnt seen before. May it never stop (even the later sesons get funnier with a rewatch)...and may they release all the other seasons on DVD soon!!!!!",NA,"18 January 2002"
